id,height,weight,age,birthday,longitude,latitude,wkt,location,address
30242,176,68,27,1989/01/18,121.292219,24.979703,POINT (121.292219 24.979703),Taoyuan City,"Taoyuan City, T'ai-wan"
30243,179,80,37,1979/11/24,121.570469,25.016115,POINT (121.570469 25.016115),Taipei,"Taipei, T'ai-wan"
30244,166,75,34,1982/02/09,120.382495,22.631269,POINT (120.382495 22.631269),Kaohsiung,"Kaohsiung, Kao-hsiung"
30245,169,47,41,1975/09/06,120.584643,23.719795,POINT (120.584643 23.719795),Douliu,"Douliu, T'ai-wan"
30246,171,77,39,1977/06/12,121.521443,25.007237,POINT (121.521443 25.007237),Taipei,"Taipei, T'ai-wan"
30247,162,98,40,1976/09/17,120.356545,22.690589,POINT (120.356545 22.690589),Kaohsiung,"Kaohsiung, Kao-hsiung"
30248,167,78,22,1994/01/02,121.714702,24.752718,POINT (121.714702 24.752718),Yilan,"Yilan, T'ai-wan"
30249,155,78,44,1972/09/18,120.535666,24.064627,POINT (120.535666 24.064627),Chang-hua,"Chang-hua, T'ai-wan"
30250,176,48,50,1966/03/23,120.402726,22.666189,POINT (120.402726 22.666189),Pingtung,"Pingtung, T'ai-wan"
30251,162,97,18,1998/06/25,120.642475,24.166969,POINT (120.642475 24.166969),Taichung,"Taichung, T'ai-wan"
30252,171,58,45,1971/11/04,121.758048,25.112354,POINT (121.758048 25.112354),Keelung,"Keelung, T'ai-wan"
30253,176,70,48,1968/02/05,121.581398,25.015307,POINT (121.581398 25.015307),Taipei,"Taipei, T'ai-wan"
30254,172,93,33,1983/01/23,120.697568,24.116872,POINT (120.697568 24.116872),Taichung,"Taichung, T'ai-wan"
30255,161,64,26,1990/12/02,120.383704,23.445672,POINT (120.383704 23.445672),Taibao,"Taibao, T'ai-wan"
30256,164,82,18,1998/07/08,121.468270,25.074747,POINT (121.468270 25.074747),Banqiao,"Banqiao, T'ai-pei"
30257,169,80,45,1971/07/16,120.508570,23.781248,POINT (120.508570 23.781248),Douliu,"Douliu, T'ai-wan"
30258,176,77,35,1981/06/16,120.578780,24.048607,POINT (120.578780 24.048607),Chang-hua,"Chang-hua, T'ai-wan"
30259,171,79,30,1986/07/03,120.696145,24.156992,POINT (120.696145 24.156992),Taichung,"Taichung, T'ai-wan"
30260,160,81,43,1973/10/15,121.492404,25.094653,POINT (121.492404 25.094653),Banqiao,"Banqiao, T'ai-pei"
30261,172,77,40,1976/09/20,121.496355,25.096465,POINT (121.496355 25.096465),Banqiao,"Banqiao, T'ai-pei"
30262,173,78,19,1997/10/06,121.406490,25.053509,POINT (121.406490 25.053509),Banqiao,"Banqiao, T'ai-pei"
30263,152,57,18,1998/04/09,120.293230,22.962416,POINT (120.293230 22.962416),Tainan,"Tainan, T'ai-wan"
30264,172,62,43,1973/09/01,120.625646,24.111681,POINT (120.625646 24.111681),Taichung,"Taichung, T'ai-wan"
30265,156,46,35,1981/10/19,121.271046,24.959425,POINT (121.271046 24.959425),Taoyuan City,"Taoyuan City, T'ai-wan"
30266,162,51,50,1966/10/11,121.568932,25.082680,POINT (121.568932 25.082680),Taipei,"Taipei, T'ai-wan"
30267,184,81,39,1977/02/20,121.290119,24.973973,POINT (121.290119 24.973973),Taoyuan City,"Taoyuan City, T'ai-wan"
30268,164,86,27,1989/04/14,120.924370,24.895818,POINT (120.924370 24.895818),Hsinchu,"Hsinchu, T'ai-wan"
30269,180,91,37,1979/07/17,120.617167,24.109234,POINT (120.617167 24.109234),Taichung,"Taichung, T'ai-wan"
30270,162,94,44,1972/11/24,120.687749,24.193741,POINT (120.687749 24.193741),Taichung,"Taichung, T'ai-wan"
30271,182,98,24,1992/04/21,120.688715,24.176885,POINT (120.688715 24.176885),Taichung,"Taichung, T'ai-wan"
30272,170,77,39,1977/04/12,121.583005,25.005588,POINT (121.583005 25.005588),Taipei,"Taipei, T'ai-wan"
30273,173,71,31,1985/10/18,120.921844,24.888628,POINT (120.921844 24.888628),Hsinchu,"Hsinchu, T'ai-wan"
30274,166,99,31,1985/02/20,120.393143,22.665470,POINT (120.393143 22.665470),Kaohsiung,"Kaohsiung, Kao-hsiung"
30275,183,88,50,1966/08/12,121.566563,25.037282,POINT (121.566563 25.037282),Taipei,"Taipei, T'ai-wan"
30276,182,93,47,1969/08/24,121.568821,25.037059,POINT (121.568821 25.037059),Taipei,"Taipei, T'ai-wan"
30277,166,96,25,1991/04/14,120.975639,24.869960,POINT (120.975639 24.869960),Hsinchu,"Hsinchu, T'ai-wan"
30278,169,77,18,1998/11/11,121.506099,25.058622,POINT (121.506099 25.058622),Taipei,"Taipei, T'ai-wan"
30279,175,50,28,1988/07/02,120.354986,23.468553,POINT (120.354986 23.468553),Taibao,"Taibao, T'ai-wan"
30280,174,95,21,1995/07/11,120.262919,22.951234,POINT (120.262919 22.951234),Tainan,"Tainan, T'ai-wan"
30281,167,91,49,1967/07/24,120.473342,23.494927,POINT (120.473342 23.494927),Jiayi Shi,"Jiayi Shi, T'ai-wan"
30282,162,72,49,1967/01/26,120.429845,23.437742,POINT (120.429845 23.437742),Jiayi Shi,"Jiayi Shi, T'ai-wan"
30283,170,74,28,1988/10/01,120.670288,24.156391,POINT (120.670288 24.156391),Taichung,"Taichung, T'ai-wan"
30284,154,77,20,1996/05/09,121.504370,25.003958,POINT (121.504370 25.003958),Taipei,"Taipei, T'ai-wan"
30285,176,92,36,1980/05/23,121.595560,25.087652,POINT (121.595560 25.087652),Taipei,"Taipei, T'ai-wan"
30286,158,75,36,1980/07/12,120.652391,24.116612,POINT (120.652391 24.116612),Taichung,"Taichung, T'ai-wan"
30287,150,77,46,1970/12/08,120.553286,24.087560,POINT (120.553286 24.087560),Chang-hua,"Chang-hua, T'ai-wan"
30288,150,67,36,1980/09/21,121.574893,25.067524,POINT (121.574893 25.067524),Taipei,"Taipei, T'ai-wan"
30289,174,77,50,1966/07/04,120.317798,22.608199,POINT (120.317798 22.608199),Kaohsiung,"Kaohsiung, Kao-hsiung"
30290,168,99,34,1982/11/27,121.510614,25.034209,POINT (121.510614 25.034209),Taipei,"Taipei, T'ai-wan"
30291,164,83,27,1989/01/24,121.735845,25.177265,POINT (121.735845 25.177265),Keelung,"Keelung, T'ai-wan"
30292,161,62,21,1995/01/23,121.592750,25.073911,POINT (121.592750 25.073911),Taipei,"Taipei, T'ai-wan"
30293,180,46,20,1996/01/16,120.663663,24.173988,POINT (120.663663 24.173988),Taichung,"Taichung, T'ai-wan"
30294,168,71,23,1993/07/06,121.222044,24.971565,POINT (121.222044 24.971565),Taoyuan City,"Taoyuan City, T'ai-wan"
30295,167,79,37,1979/10/28,119.998417,26.112300,POINT (119.998417 26.112300),Nangan,"Nangan, Fu-chien"
30296,180,100,18,1998/06/24,121.145119,22.744690,POINT (121.145119 22.744690),Taitung City,"Taitung City, T'ai-wan"
30297,164,70,32,1984/04/02,120.378727,22.613437,POINT (120.378727 22.613437),Fengshan,"Fengshan, T'ai-wan"
30298,160,91,19,1997/08/22,121.293900,24.920278,POINT (121.293900 24.920278),Taoyuan City,"Taoyuan City, T'ai-wan"
30299,180,57,46,1970/10/22,120.947641,24.883601,POINT (120.947641 24.883601),Hsinchu,"Hsinchu, T'ai-wan"
30300,162,63,22,1994/01/07,120.554984,24.065666,POINT (120.554984 24.065666),Chang-hua,"Chang-hua, T'ai-wan"
30301,182,80,37,1979/10/02,121.585129,25.070869,POINT (121.585129 25.070869),Taipei,"Taipei, T'ai-wan"
30302,176,66,37,1979/04/24,120.332935,22.656450,POINT (120.332935 22.656450),Kaohsiung,"Kaohsiung, Kao-hsiung"
30303,165,62,42,1974/01/14,121.543728,25.059467,POINT (121.543728 25.059467),Taipei,"Taipei, T'ai-wan"
30304,176,67,38,1978/02/20,-111.092349,33.433367,POINT (-111.092349 33.433367),Tempe,"Tempe, Arizona"
30305,165,87,48,1968/02/14,121.513640,25.089189,POINT (121.513640 25.089189),Taipei,"Taipei, T'ai-wan"
30306,150,63,37,1979/07/23,121.293439,24.902857,POINT (121.293439 24.902857),Taoyuan City,"Taoyuan City, T'ai-wan"
30307,174,77,22,1994/01/14,121.731956,25.105236,POINT (121.731956 25.105236),Keelung,"Keelung, T'ai-wan"
30308,154,69,35,1981/05/28,120.798443,24.271462,POINT (120.798443 24.271462),Fengyuan,"Fengyuan, T'ai-wan"
30309,172,99,40,1976/02/27,120.249821,22.978615,POINT (120.249821 22.978615),Tainan,"Tainan, T'ai-wan"
30310,171,84,28,1988/08/03,120.221649,22.986395,POINT (120.221649 22.986395),Tainan,"Tainan, T'ai-wan"
30311,178,75,28,1988/01/12,121.414309,25.030905,POINT (121.414309 25.030905),Banqiao,"Banqiao, T'ai-pei"
30312,156,62,25,1991/02/16,120.294613,22.921931,POINT (120.294613 22.921931),Tainan,"Tainan, T'ai-wan"
30313,174,80,20,1996/12/23,121.556953,25.048087,POINT (121.556953 25.048087),Taipei,"Taipei, T'ai-wan"
30314,164,79,49,1967/02/07,120.201330,22.993402,POINT (120.201330 22.993402),Tainan,"Tainan, T'ai-wan"
30315,161,71,39,1977/01/02,121.776175,25.181497,POINT (121.776175 25.181497),Keelung,"Keelung, T'ai-wan"
30316,177,73,39,1977/10/16,120.266987,22.970335,POINT (120.266987 22.970335),Tainan,"Tainan, T'ai-wan"
30317,179,89,30,1986/12/24,121.299979,24.950516,POINT (121.299979 24.950516),Taoyuan City,"Taoyuan City, T'ai-wan"
30318,181,65,24,1992/12/13,-79.514782,43.794761,POINT (-79.514782 43.794761),Toronto,"Toronto, Ontario"
30319,174,78,27,1989/10/22,121.552999,25.015042,POINT (121.552999 25.015042),Taipei,"Taipei, T'ai-wan"
30320,184,94,43,1973/05/01,121.563155,25.011998,POINT (121.563155 25.011998),Taipei,"Taipei, T'ai-wan"
30321,168,72,26,1990/06/28,120.387824,22.618125,POINT (120.387824 22.618125),Kaohsiung,"Kaohsiung, Kao-hsiung"
30322,169,75,20,1996/02/05,121.161994,22.744292,POINT (121.161994 22.744292),Taitung,"Taitung, T'ai-wan"
30323,166,73,38,1978/11/16,120.373619,22.628942,POINT (120.373619 22.628942),Kaohsiung,"Kaohsiung, Kao-hsiung"
30324,185,58,33,1983/07/16,121.475682,25.011974,POINT (121.475682 25.011974),Banqiao,"Banqiao, T'ai-pei"
30325,176,79,22,1994/07/02,120.549445,24.005726,POINT (120.549445 24.005726),Chang-hua,"Chang-hua, T'ai-wan"
30326,177,99,46,1970/12/02,121.296691,24.908434,POINT (121.296691 24.908434),Taoyuan City,"Taoyuan City, T'ai-wan"
30327,166,66,35,1981/01/17,120.716090,24.275148,POINT (120.716090 24.275148),Fengyuan,"Fengyuan, T'ai-wan"
30328,181,69,37,1979/05/12,121.458696,25.021154,POINT (121.458696 25.021154),Banqiao,"Banqiao, T'ai-pei"
30329,170,72,34,1982/09/01,120.222014,22.991993,POINT (120.222014 22.991993),Tainan,"Tainan, T'ai-wan"
30330,167,92,28,1988/04/19,121.543251,25.058921,POINT (121.543251 25.058921),Taipei,"Taipei, T'ai-wan"
30331,173,74,34,1982/12/26,121.511145,25.063942,POINT (121.511145 25.063942),Taipei,"Taipei, T'ai-wan"
30332,184,71,38,1978/01/04,121.507609,25.049614,POINT (121.507609 25.049614),Taipei,"Taipei, T'ai-wan"
30333,173,71,48,1968/12/07,-80.919182,43.625704,POINT (-80.919182 43.625704),Acton,"Acton, Ontario"
30334,153,64,48,1968/03/11,121.542262,25.096826,POINT (121.542262 25.096826),Taipei,"Taipei, T'ai-wan"
30335,173,91,44,1972/02/02,121.593657,25.003435,POINT (121.593657 25.003435),Taipei,"Taipei, T'ai-wan"
30336,179,71,33,1983/03/10,120.451831,23.477196,POINT (120.451831 23.477196),Jiayi Shi,"Jiayi Shi, T'ai-wan"
30337,184,53,19,1997/01/04,121.279821,24.993273,POINT (121.279821 24.993273),Taoyuan City,"Taoyuan City, T'ai-wan"
30338,178,55,34,1982/11/14,121.557981,25.080866,POINT (121.557981 25.080866),Taipei,"Taipei, T'ai-wan"
30339,185,46,23,1993/09/20,121.563311,25.037354,POINT (121.563311 25.037354),Taipei,"Taipei, T'ai-wan"
30341,150,79,27,1989/06/16,120.668342,24.150595,POINT (120.668342 24.150595),Taichung,"Taichung, T'ai-wan"
30342,167,83,45,1971/11/04,120.570959,24.029666,POINT (120.570959 24.029666),Chang-hua,"Chang-hua, T'ai-wan"
30343,167,88,26,1990/02/11,121.593671,25.071260,POINT (121.593671 25.071260),Taipei,"Taipei, T'ai-wan"
30344,156,45,37,1979/01/22,121.527066,25.050770,POINT (121.527066 25.050770),Taipei,"Taipei, T'ai-wan"
30345,165,94,31,1985/06/11,121.494259,25.093014,POINT (121.494259 25.093014),Banqiao,"Banqiao, T'ai-pei"
30346,185,80,27,1989/10/09,121.506686,25.063748,POINT (121.506686 25.063748),Taipei,"Taipei, T'ai-wan"
30347,169,83,49,1967/01/27,121.528080,25.011952,POINT (121.528080 25.011952),Taipei,"Taipei, T'ai-wan"
30348,179,62,40,1976/11/10,121.553720,25.041861,POINT (121.553720 25.041861),Taipei,"Taipei, T'ai-wan"
30349,179,61,19,1997/09/25,120.394701,22.670860,POINT (120.394701 22.670860),Kaohsiung,"Kaohsiung, Kao-hsiung"
30350,166,98,50,1966/08/21,120.406954,23.411584,POINT (120.406954 23.411584),Jiayi Shi,"Jiayi Shi, T'ai-wan"
30351,164,61,24,1992/12/09,121.574484,25.046439,POINT (121.574484 25.046439),Taipei,"Taipei, T'ai-wan"
30352,162,100,21,1995/05/16,121.565149,25.094690,POINT (121.565149 25.094690),Taipei,"Taipei, T'ai-wan"
30353,163,82,49,1967/01/12,120.355919,22.639494,POINT (120.355919 22.639494),Fengshan,"Fengshan, T'ai-wan"
30354,152,77,18,1998/02/17,120.321612,23.317501,POINT (120.321612 23.317501),Xinying,"Xinying, T'ai-wan"
30355,174,60,46,1970/08/11,121.529490,25.004370,POINT (121.529490 25.004370),Taipei,"Taipei, T'ai-wan"
30356,165,56,49,1967/06/27,121.521122,25.070025,POINT (121.521122 25.070025),Taipei,"Taipei, T'ai-wan"
30357,178,91,30,1986/04/11,121.241481,24.903000,POINT (121.241481 24.903000),Taoyuan City,"Taoyuan City, T'ai-wan"
30358,168,68,27,1989/11/19,121.597237,25.090859,POINT (121.597237 25.090859),Taipei,"Taipei, T'ai-wan"
30359,178,76,28,1988/09/28,121.538897,25.049847,POINT (121.538897 25.049847),Taipei,"Taipei, T'ai-wan"
30360,184,46,27,1989/05/11,121.539768,25.047933,POINT (121.539768 25.047933),Taipei,"Taipei, T'ai-wan"
30361,180,61,23,1993/04/11,121.416473,25.057794,POINT (121.416473 25.057794),Banqiao,"Banqiao, T'ai-pei"
30362,170,85,48,1968/01/09,120.346593,22.678659,POINT (120.346593 22.678659),Kaohsiung,"Kaohsiung, Kao-hsiung"
30363,184,80,35,1981/12/22,121.543832,25.034042,POINT (121.543832 25.034042),Taipei,"Taipei, T'ai-wan"
30364,165,73,48,1968/10/18,121.588303,25.086168,POINT (121.588303 25.086168),Taipei,"Taipei, T'ai-wan"
30365,184,96,27,1989/03/16,121.562995,25.080057,POINT (121.562995 25.080057),Taipei,"Taipei, T'ai-wan"
30366,169,98,48,1968/09/03,121.550513,25.002674,POINT (121.550513 25.002674),Taipei,"Taipei, T'ai-wan"
30367,165,78,30,1986/03/25,120.520035,24.003717,POINT (120.520035 24.003717),Chang-hua,"Chang-hua, T'ai-wan"
30368,167,69,49,1967/10/09,121.205535,24.988397,POINT (121.205535 24.988397),Taoyuan City,"Taoyuan City, T'ai-wan"
30369,153,59,41,1975/06/13,120.958401,23.919664,POINT (120.958401 23.919664),Buli,"Buli, T'ai-wan"
30370,168,45,42,1974/10/12,121.424758,25.062613,POINT (121.424758 25.062613),Banqiao,"Banqiao, T'ai-pei"
30371,177,65,47,1969/11/08,120.964790,24.802339,POINT (120.964790 24.802339),Hsinchu,"Hsinchu, T'ai-wan"
30372,164,47,29,1987/08/09,121.272218,24.811091,POINT (121.272218 24.811091),Daxi,"Daxi, T'ai-wan"
30373,150,74,32,1984/05/17,120.902980,24.840790,POINT (120.902980 24.840790),Hsinchu,"Hsinchu, T'ai-wan"
30374,160,74,32,1984/09/04,120.452011,23.464047,POINT (120.452011 23.464047),Jiayi Shi,"Jiayi Shi, T'ai-wan"
30376,180,89,27,1989/09/28,120.686913,24.198597,POINT (120.686913 24.198597),Taichung,"Taichung, T'ai-wan"
30377,167,65,44,1972/10/19,120.234122,22.956411,POINT (120.234122 22.956411),Tainan,"Tainan, T'ai-wan"
30378,184,78,22,1994/11/12,121.401960,25.025053,POINT (121.401960 25.025053),Banqiao,"Banqiao, T'ai-pei"
30379,161,77,33,1983/08/23,120.357837,22.687784,POINT (120.357837 22.687784),Kaohsiung,"Kaohsiung, Kao-hsiung"
30380,169,64,32,1984/03/28,121.515714,25.047169,POINT (121.515714 25.047169),Taipei,"Taipei, T'ai-wan"
30381,173,81,23,1993/08/10,121.410939,25.084308,POINT (121.410939 25.084308),Banqiao,"Banqiao, T'ai-pei"
30382,181,94,32,1984/10/09,120.586731,24.042424,POINT (120.586731 24.042424),Chang-hua,"Chang-hua, T'ai-wan"
30383,179,47,31,1985/09/04,121.230558,24.939739,POINT (121.230558 24.939739),Taoyuan City,"Taoyuan City, T'ai-wan"
30385,164,46,28,1988/08/09,120.687394,24.134339,POINT (120.687394 24.134339),Taichung,"Taichung, T'ai-wan"
30386,167,67,18,1998/02/20,120.696658,24.182842,POINT (120.696658 24.182842),Taichung,"Taichung, T'ai-wan"
30387,161,63,26,1990/07/19,121.529875,25.049693,POINT (121.529875 25.049693),Taipei,"Taipei, T'ai-wan"
30388,168,85,31,1985/02/07,120.309326,22.643302,POINT (120.309326 22.643302),Kaohsiung,"Kaohsiung, Kao-hsiung"
30389,154,53,37,1979/12/03,120.980125,24.896049,POINT (120.980125 24.896049),Hsinchu,"Hsinchu, T'ai-wan"
30390,168,67,47,1969/03/11,120.623069,24.169666,POINT (120.623069 24.169666),Taichung,"Taichung, T'ai-wan"
30391,183,61,38,1978/04/16,121.560774,25.001845,POINT (121.560774 25.001845),Taipei,"Taipei, T'ai-wan"
30392,169,87,21,1995/08/25,120.720028,24.261789,POINT (120.720028 24.261789),Fengyuan,"Fengyuan, T'ai-wan"
30393,184,64,38,1978/03/09,120.576746,24.045267,POINT (120.576746 24.045267),Chang-hua,"Chang-hua, T'ai-wan"
30394,171,63,38,1978/07/16,121.545526,25.087723,POINT (121.545526 25.087723),Taipei,"Taipei, T'ai-wan"
30395,161,63,19,1997/03/25,121.494375,25.037124,POINT (121.494375 25.037124),Banqiao,"Banqiao, T'ai-pei"
30397,164,95,19,1997/10/12,121.566469,25.012624,POINT (121.566469 25.012624),Taipei,"Taipei, T'ai-wan"
30398,179,74,22,1994/02/16,120.372919,23.397280,POINT (120.372919 23.397280),Xinying,"Xinying, T'ai-wan"
30400,182,80,27,1989/04/25,120.242819,22.932365,POINT (120.242819 22.932365),Tainan,"Tainan, T'ai-wan"
30401,163,60,44,1972/12/20,121.549008,25.024089,POINT (121.549008 25.024089),Taipei,"Taipei, T'ai-wan"
30402,151,55,50,1966/08/18,121.457048,25.068293,POINT (121.457048 25.068293),Banqiao,"Banqiao, T'ai-pei"
30403,168,96,21,1995/05/04,121.502778,25.002260,POINT (121.502778 25.002260),Taipei,"Taipei, T'ai-wan"
30404,184,66,30,1986/05/15,121.482259,25.069203,POINT (121.482259 25.069203),Banqiao,"Banqiao, T'ai-pei"
30405,173,63,45,1971/04/27,120.965315,24.881533,POINT (120.965315 24.881533),Hsinchu,"Hsinchu, T'ai-wan"
30406,154,45,21,1995/04/04,121.569358,25.071012,POINT (121.569358 25.071012),Taipei,"Taipei, T'ai-wan"
30407,151,57,25,1991/06/22,120.342020,22.646127,POINT (120.342020 22.646127),Kaohsiung,"Kaohsiung, Kao-hsiung"
30408,169,73,31,1985/09/23,121.703771,24.763097,POINT (121.703771 24.763097),Yilan,"Yilan, T'ai-wan"
30409,153,67,24,1992/04/09,121.573838,25.096968,POINT (121.573838 25.096968),Taipei,"Taipei, T'ai-wan"
30410,173,70,23,1993/10/12,121.508674,25.086909,POINT (121.508674 25.086909),Taipei,"Taipei, T'ai-wan"
30411,181,60,48,1968/10/28,120.353839,22.675809,POINT (120.353839 22.675809),Kaohsiung,"Kaohsiung, Kao-hsiung"
30412,161,81,30,1986/10/09,121.475897,25.097056,POINT (121.475897 25.097056),Banqiao,"Banqiao, T'ai-pei"
30413,170,64,40,1976/02/21,120.261228,22.921965,POINT (120.261228 22.921965),Tainan,"Tainan, T'ai-wan"
30414,166,64,27,1989/09/25,121.525735,25.005645,POINT (121.525735 25.005645),Taipei,"Taipei, T'ai-wan"
30415,175,60,33,1983/04/20,121.560329,25.042961,POINT (121.560329 25.042961),Taipei,"Taipei, T'ai-wan"
30416,161,86,40,1976/08/14,120.980291,24.846435,POINT (120.980291 24.846435),Hsinchu,"Hsinchu, T'ai-wan"
30417,155,49,20,1996/02/25,121.570794,25.076971,POINT (121.570794 25.076971),Taipei,"Taipei, T'ai-wan"
30418,159,58,21,1995/11/04,120.388629,22.670132,POINT (120.388629 22.670132),Kaohsiung,"Kaohsiung, Kao-hsiung"
30419,185,69,29,1987/04/14,121.555452,25.043343,POINT (121.555452 25.043343),Taipei,"Taipei, T'ai-wan"
30421,163,62,47,1969/06/19,121.472268,25.068880,POINT (121.472268 25.068880),Banqiao,"Banqiao, T'ai-pei"
30422,168,97,40,1976/07/03,121.562711,25.076289,POINT (121.562711 25.076289),Taipei,"Taipei, T'ai-wan"
30423,178,68,36,1980/05/12,120.800562,24.505601,POINT (120.800562 24.505601),Miaoli,"Miaoli, T'ai-wan"
30424,167,70,36,1980/09/01,121.248387,24.922875,POINT (121.248387 24.922875),Taoyuan City,"Taoyuan City, T'ai-wan"
30425,163,90,43,1973/09/07,121.224267,24.922341,POINT (121.224267 24.922341),Taoyuan City,"Taoyuan City, T'ai-wan"
30426,159,77,37,1979/06/26,120.408352,23.401899,POINT (120.408352 23.401899),Jiayi Shi,"Jiayi Shi, T'ai-wan"
30428,178,76,40,1976/06/09,120.281485,22.969484,POINT (120.281485 22.969484),Tainan,"Tainan, T'ai-wan"
30429,154,51,38,1978/02/27,121.507274,25.055220,POINT (121.507274 25.055220),Taipei,"Taipei, T'ai-wan"
30431,167,57,43,1973/08/10,121.546793,25.077359,POINT (121.546793 25.077359),Taipei,"Taipei, T'ai-wan"
30432,165,62,40,1976/07/19,120.632726,24.186402,POINT (120.632726 24.186402),Taichung,"Taichung, T'ai-wan"
30434,180,99,38,1978/05/16,120.654050,24.118102,POINT (120.654050 24.118102),Taichung,"Taichung, T'ai-wan"
30435,170,90,26,1990/11/18,120.645194,24.165569,POINT (120.645194 24.165569),Taichung,"Taichung, T'ai-wan"
30436,167,90,40,1976/05/23,120.902928,24.807559,POINT (120.902928 24.807559),Hsinchu,"Hsinchu, T'ai-wan"
30437,181,65,29,1987/04/08,121.181699,22.779493,POINT (121.181699 22.779493),Taitung,"Taitung, T'ai-wan"
30438,184,69,30,1986/12/26,120.937289,24.841409,POINT (120.937289 24.841409),Hsinchu,"Hsinchu, T'ai-wan"
30439,160,56,26,1990/02/07,121.557071,25.013401,POINT (121.557071 25.013401),Taipei,"Taipei, T'ai-wan"
30440,165,93,19,1997/01/24,121.206894,24.999509,POINT (121.206894 24.999509),Taoyuan City,"Taoyuan City, T'ai-wan"
30441,176,70,44,1972/12/17,121.540813,25.059749,POINT (121.540813 25.059749),Taipei,"Taipei, T'ai-wan"
30443,162,75,40,1976/06/10,120.430293,22.630744,POINT (120.430293 22.630744),Pingtung,"Pingtung, T'ai-wan"
30444,185,80,24,1992/03/20,121.431475,25.040346,POINT (121.431475 25.040346),Banqiao,"Banqiao, T'ai-pei"
30445,163,67,46,1970/11/20,121.561042,25.041700,POINT (121.561042 25.041700),Taipei,"Taipei, T'ai-wan"
30446,158,77,24,1992/09/13,121.441470,25.029985,POINT (121.441470 25.029985),Banqiao,"Banqiao, T'ai-pei"
30447,183,53,41,1975/01/24,120.285459,22.990144,POINT (120.285459 22.990144),Tainan,"Tainan, T'ai-wan"
30448,160,54,48,1968/01/19,121.244211,24.957486,POINT (121.244211 24.957486),Taoyuan City,"Taoyuan City, T'ai-wan"
30449,162,48,26,1990/02/07,121.722886,24.713377,POINT (121.722886 24.713377),Yilan,"Yilan, T'ai-wan"
30450,150,79,37,1979/12/13,120.602285,24.189896,POINT (120.602285 24.189896),Taichung,"Taichung, T'ai-wan"
30451,154,51,44,1972/05/14,120.344374,22.619570,POINT (120.344374 22.619570),Kaohsiung,"Kaohsiung, Kao-hsiung"
30452,164,73,40,1976/01/03,120.921772,23.965263,POINT (120.921772 23.965263),Buli,"Buli, T'ai-wan"
30453,156,72,42,1974/12/11,-97.153009,30.126741,POINT (-97.153009 30.126741),Shady Hollow,"Shady Hollow, Texas"
30455,173,77,26,1990/09/14,120.620437,24.143644,POINT (120.620437 24.143644),Taichung,"Taichung, T'ai-wan"
30456,176,66,36,1980/03/12,121.424057,25.025372,POINT (121.424057 25.025372),Banqiao,"Banqiao, T'ai-pei"
30458,170,74,45,1971/03/09,120.753536,24.270100,POINT (120.753536 24.270100),Fengyuan,"Fengyuan, T'ai-wan"
30459,178,83,18,1998/07/02,120.350844,22.695252,POINT (120.350844 22.695252),Kaohsiung,"Kaohsiung, Kao-hsiung"
30460,168,56,26,1990/01/06,121.589618,25.007590,POINT (121.589618 25.007590),Taipei,"Taipei, T'ai-wan"
30461,160,94,49,1967/09/08,120.670416,24.179610,POINT (120.670416 24.179610),Taichung,"Taichung, T'ai-wan"
30462,180,71,33,1983/02/02,121.555708,25.042490,POINT (121.555708 25.042490),Taipei,"Taipei, T'ai-wan"
30463,173,94,36,1980/03/25,120.273222,22.987352,POINT (120.273222 22.987352),Tainan,"Tainan, T'ai-wan"
30464,170,56,24,1992/09/01,121.216603,24.871778,POINT (121.216603 24.871778),Daxi,"Daxi, T'ai-wan"
30465,175,73,47,1969/03/13,121.541847,25.091084,POINT (121.541847 25.091084),Taipei,"Taipei, T'ai-wan"
30466,181,66,45,1971/09/23,120.452988,22.691896,POINT (120.452988 22.691896),Pingtung,"Pingtung, T'ai-wan"
30467,168,65,23,1993/02/25,121.545478,25.059115,POINT (121.545478 25.059115),Taipei,"Taipei, T'ai-wan"
30468,184,51,27,1989/05/21,121.494172,25.006187,POINT (121.494172 25.006187),Banqiao,"Banqiao, T'ai-pei"
30469,154,74,25,1991/07/01,120.582356,24.085592,POINT (120.582356 24.085592),Chang-hua,"Chang-hua, T'ai-wan"
30470,163,77,27,1989/10/22,121.597640,25.022755,POINT (121.597640 25.022755),Taipei,"Taipei, T'ai-wan"
30471,182,85,19,1997/12/04,121.521678,25.008957,POINT (121.521678 25.008957),Taipei,"Taipei, T'ai-wan"
30472,178,60,32,1984/07/14,120.319389,23.370340,POINT (120.319389 23.370340),Xinying,"Xinying, T'ai-wan"
30473,167,81,37,1979/10/12,121.567584,25.023943,POINT (121.567584 25.023943),Taipei,"Taipei, T'ai-wan"
30474,153,80,28,1988/05/06,121.511341,25.065747,POINT (121.511341 25.065747),Taipei,"Taipei, T'ai-wan"
30475,181,82,18,1998/01/03,120.622692,23.963517,POINT (120.622692 23.963517),Nantou,"Nantou, T'ai-wan"
30476,181,87,29,1987/11/23,120.930672,24.808146,POINT (120.930672 24.808146),Hsinchu,"Hsinchu, T'ai-wan"
30477,173,79,36,1980/11/09,121.561347,25.087739,POINT (121.561347 25.087739),Taipei,"Taipei, T'ai-wan"
30478,177,86,44,1972/09/25,121.479755,25.025140,POINT (121.479755 25.025140),Banqiao,"Banqiao, T'ai-pei"
