"id","height","weight","age","birthday","longitude","latitude","wkt","location","address"
30444,164,73,40,"1976/09/03",125.672247,25.143625,"POINT (125.672247 25.143625)","Banqiao","Banqiao, T'ai-pei"
30445,185,66,40,"1976/01/14",126.327568,25.478415,"POINT (126.327568 25.478415)","Taipei","Taipei, T'ai-wan"
30446,184,51,38,"1978/03/11",125.679775,25.143057,"POINT (125.679775 25.143057)","Banqiao","Banqiao, T'ai-pei"
30447,180,61,25,"1991/06/16",122.134777,31.908548,"POINT (122.134777 31.908548)","Tainan","Tainan, T'ai-wan"
30448,160,45,19,"1997/08/15",123.971458,33.937947,"POINT (123.971458 33.937947)","Taoyuan City","Taoyuan City, T'ai-wan"
30449,162,48,31,"1985/03/10",128.532623,31.575635,"POINT (128.532623 31.575635)","Yilan","Yilan, T'ai-wan"
30450,160,64,46,"1970/09/15",126.848609,25.469772,"POINT (126.848609 25.469772)","Taichung","Taichung, T'ai-wan"
30451,177,65,47,"1969/10/04",123.13982,28.163337,"POINT (123.139820 28.163337)","Kaohsiung","Kaohsiung, Kao-hsiung"
30452,181,75,35,"1981/12/01",129.710329,32.664661,"POINT (129.710329 32.664661)","Buli","Buli, T'ai-wan"
30453,160,69,25,"1991/04/21",-89.377401,31.649865,"POINT (-89.377401 31.649865)","Shady Hollow","Shady Hollow, Texas"
30455,164,91,31,"1985/08/17",126.842828,25.469404,"POINT (126.842828 25.469404)","Taichung","Taichung, T'ai-wan"
30456,182,82,18,"1998/06/19",125.672205,25.143657,"POINT (125.672205 25.143657)","Banqiao","Banqiao, T'ai-pei"
30458,153,65,30,"1986/09/07",127.173816,26.571957,"POINT (127.173816 26.571957)","Fengyuan","Fengyuan, T'ai-wan"
30459,164,90,43,"1973/06/01",123.135992,28.16342,"POINT (123.135992 28.163420)","Kaohsiung","Kaohsiung, Kao-hsiung"
30460,158,58,19,"1997/06/28",126.321804,25.478379,"POINT (126.321804 25.478379)","Taipei","Taipei, T'ai-wan"
30461,168,96,28,"1988/01/13",126.846743,25.469627,"POINT (126.846743 25.469627)","Taichung","Taichung, T'ai-wan"
30462,158,69,39,"1977/12/23",126.326921,25.478697,"POINT (126.326921 25.478697)","Taipei","Taipei, T'ai-wan"
30463,163,74,33,"1983/04/26",122.139704,31.908642,"POINT (122.139704 31.908642)","Tainan","Tainan, T'ai-wan"
30464,162,77,46,"1970/06/11",123.988376,32.83742,"POINT (123.988376 32.837420)","Daxi","Daxi, T'ai-wan"
30465,164,77,44,"1972/11/09",126.320943,25.478673,"POINT (126.320943 25.478673)","Taipei","Taipei, T'ai-wan"
30466,174,72,20,"1996/09/27",124.881766,28.714974,"POINT (124.881766 28.714974)","Pingtung","Pingtung, T'ai-wan"
30467,175,72,31,"1985/05/07",126.327318,25.478475,"POINT (126.327318 25.478475)","Taipei","Taipei, T'ai-wan"
30468,152,74,32,"1984/01/13",125.676337,25.14355,"POINT (125.676337 25.143550)","Banqiao","Banqiao, T'ai-pei"
30469,159,52,31,"1985/03/19",125.630855,24.733224,"POINT (125.630855 24.733224)","Chang-hua","Chang-hua, T'ai-wan"
30470,165,48,35,"1981/10/09",126.326931,25.478899,"POINT (126.326931 25.478899)","Taipei","Taipei, T'ai-wan"
30471,182,60,26,"1990/07/02",126.32666,25.478317,"POINT (126.326660 25.478317)","Taipei","Taipei, T'ai-wan"
30472,183,75,41,"1975/01/16",123.115559,26.069178,"POINT (123.115559 26.069178)","Xinying","Xinying, T'ai-wan"
30473,183,68,28,"1988/05/13",126.321272,25.478521,"POINT (126.321272 25.478521)","Taipei","Taipei, T'ai-wan"
30474,181,49,31,"1985/04/21",126.324864,25.478485,"POINT (126.324864 25.478485)","Taipei","Taipei, T'ai-wan"
30475,182,69,39,"1977/05/21",126.645211,32.157841,"POINT (126.645211 32.157841)","Nantou","Nantou, T'ai-wan"
30476,176,92,31,"1985/03/13",129.697285,32.036822,"POINT (129.697285 32.036822)","Hsinchu","Hsinchu, T'ai-wan"
30477,170,94,23,"1993/11/11",126.322664,25.478434,"POINT (126.322664 25.478434)","Taipei","Taipei, T'ai-wan"
30478,166,100,18,"1998/06/26",125.676115,25.143217,"POINT (125.676115 25.143217)","Banqiao","Banqiao, T'ai-pei"
30480,177,79,45,"1971/11/01",123.616017,28.266769,"POINT (123.616017 28.266769)","Fengshan","Fengshan, T'ai-wan"
30481,180,74,45,"1971/09/09",126.845675,25.469966,"POINT (126.845675 25.469966)","Taichung","Taichung, T'ai-wan"
30482,163,53,19,"1997/05/28",127.172108,26.519182,"POINT (127.172108 26.519182)","Fengyuan","Fengyuan, T'ai-wan"
30483,176,90,48,"1968/11/13",123.115099,26.069766,"POINT (123.115099 26.069766)","Xinying","Xinying, T'ai-wan"
30484,166,82,43,"1973/05/12",129.69953,32.036894,"POINT (129.699530 32.036894)","Hsinchu","Hsinchu, T'ai-wan"
30485,166,82,41,"1975/07/01",122.138969,31.908575,"POINT (122.138969 31.908575)","Tainan","Tainan, T'ai-wan"
30486,151,65,28,"1988/09/05",-74.081226,43.751144,"POINT (-74.081226 43.751144)","Wilcox Corners","Wilcox Corners, Ontario"
30487,152,65,21,"1995/06/18",123.13171,28.163492,"POINT (123.131710 28.163492)","Kaohsiung","Kaohsiung, Kao-hsiung"
30488,164,69,32,"1984/01/12",126.326838,25.478012,"POINT (126.326838 25.478012)","Taipei","Taipei, T'ai-wan"
30489,151,68,29,"1987/01/08",123.618183,28.266743,"POINT (123.618183 28.266743)","Fengshan","Fengshan, T'ai-wan"
30490,160,90,21,"1995/04/19",124.497273,27.792211,"POINT (124.497273 27.792211)","Jiayi Shi","Jiayi Shi, T'ai-wan"
30491,178,58,28,"1988/12/01",123.975887,33.937655,"POINT (123.975887 33.937655)","Taoyuan City","Taoyuan City, T'ai-wan"
30492,173,78,45,"1971/05/07",126.324176,25.478763,"POINT (126.324176 25.478763)","Taipei","Taipei, T'ai-wan"
30493,163,47,27,"1989/04/02",128.240485,29.643126,"POINT (128.240485 29.643126)","Miaoli","Miaoli, T'ai-wan"
30494,161,83,27,"1989/03/06",123.117208,26.069461,"POINT (123.117208 26.069461)","Xinying","Xinying, T'ai-wan"
30495,170,66,29,"1987/05/01",123.137749,28.163179,"POINT (123.137749 28.163179)","Kaohsiung","Kaohsiung, Kao-hsiung"
30496,173,87,40,"1976/06/24",126.846314,25.469946,"POINT (126.846314 25.469946)","Taichung","Taichung, T'ai-wan"
30497,179,90,40,"1976/07/13",125.679862,25.14312,"POINT (125.679862 25.143120)","Banqiao","Banqiao, T'ai-pei"
30498,161,74,41,"1975/10/14",125.674085,25.143079,"POINT (125.674085 25.143079)","Banqiao","Banqiao, T'ai-pei"
30500,161,69,41,"1975/10/20",129.732021,32.664961,"POINT (129.732021 32.664961)","Buli","Buli, T'ai-wan"
30501,153,76,33,"1983/05/22",126.32275,25.478415,"POINT (126.322750 25.478415)","Taipei","Taipei, T'ai-wan"
30503,179,54,35,"1981/08/08",127.178594,26.506809,"POINT (127.178594 26.506809)","Fengyuan","Fengyuan, T'ai-wan"
30504,162,67,26,"1990/04/14",126.328489,25.478154,"POINT (126.328489 25.478154)","Taipei","Taipei, T'ai-wan"
30505,167,69,43,"1973/06/15",126.320572,25.478873,"POINT (126.320572 25.478873)","Taipei","Taipei, T'ai-wan"
30506,155,76,35,"1981/02/19",124.886557,28.714636,"POINT (124.886557 28.714636)","Pingtung","Pingtung, T'ai-wan"
30507,181,72,36,"1980/03/09",129.697565,32.036632,"POINT (129.697565 32.036632)","Hsinchu","Hsinchu, T'ai-wan"
30509,175,75,24,"1992/10/09",129.777412,32.664599,"POINT (129.777412 32.664599)","Buli","Buli, T'ai-wan"
30510,156,67,19,"1997/10/01",125.673469,25.143769,"POINT (125.673469 25.143769)","Banqiao","Banqiao, T'ai-pei"
30511,170,57,18,"1998/10/27",123.13343,28.163619,"POINT (123.133430 28.163619)","Kaohsiung","Kaohsiung, Kao-hsiung"
30512,166,62,36,"1980/01/26",125.677055,25.143503,"POINT (125.677055 25.143503)","Banqiao","Banqiao, T'ai-pei"
30513,170,91,22,"1994/10/15",126.847034,25.469513,"POINT (126.847034 25.469513)","Taichung","Taichung, T'ai-wan"
30514,181,70,20,"1996/02/19",118.684742,24.769894,"POINT (118.684742 24.769894)","Zhuhai","Zhuhai, Guangdong"
30515,184,88,32,"1984/02/21",126.323964,25.478328,"POINT (126.323964 25.478328)","Taipei","Taipei, T'ai-wan"
30517,165,73,27,"1989/04/25",126.322832,25.478872,"POINT (126.322832 25.478872)","Taipei","Taipei, T'ai-wan"
30518,170,90,24,"1992/12/24",122.448388,29.583277,"POINT (122.448388 29.583277)","Taitung City","Taitung City, T'ai-wan"
30519,176,97,28,"1988/02/22",126.32374,25.478065,"POINT (126.323740 25.478065)","Taipei","Taipei, T'ai-wan"
30520,157,52,34,"1982/06/26",126.325854,25.478763,"POINT (126.325854 25.478763)","Taipei","Taipei, T'ai-wan"
30521,156,45,48,"1968/03/04",123.139427,28.163885,"POINT (123.139427 28.163885)","Kaohsiung","Kaohsiung, Kao-hsiung"
30522,178,71,21,"1995/08/15",125.678103,25.143168,"POINT (125.678103 25.143168)","Banqiao","Banqiao, T'ai-pei"
30523,171,71,35,"1981/01/27",127.17923,26.563751,"POINT (127.179230 26.563751)","Fengyuan","Fengyuan, T'ai-wan"
30525,177,80,30,"1986/03/28",123.976933,33.937526,"POINT (123.976933 33.937526)","Taoyuan City","Taoyuan City, T'ai-wan"
30526,161,64,30,"1986/10/15",126.326531,25.478483,"POINT (126.326531 25.478483)","Taipei","Taipei, T'ai-wan"
30527,170,80,38,"1978/05/07",-95.275349,47.686837,"POINT (-95.275349 47.686837)","Thornton","Thornton, Colorado"
30528,169,61,42,"1974/09/13",0.257414,56.08501,"POINT (0.257414 56.085010)","London","London, England"
30529,182,78,43,"1973/10/08",126.326697,25.478101,"POINT (126.326697 25.478101)","Taipei","Taipei, T'ai-wan"
30530,174,57,28,"1988/11/02",126.329001,25.478275,"POINT (126.329001 25.478275)","Taipei","Taipei, T'ai-wan"
30531,155,76,24,"1992/07/08",136.673918,38.833571,"POINT (136.673918 38.833571)","Fukuyama","Fukuyama, Hiroshima"
30532,185,86,18,"1998/05/17",125.437936,30.09433,"POINT (125.437936 30.094330)","Douliu","Douliu, T'ai-wan"
30533,171,87,35,"1981/10/25",125.676395,25.143594,"POINT (125.676395 25.143594)","Banqiao","Banqiao, T'ai-pei"
30534,177,91,49,"1967/07/12",123.973328,33.93794,"POINT (123.973328 33.937940)","Taoyuan City","Taoyuan City, T'ai-wan"
30535,181,59,33,"1983/10/15",125.432704,30.094166,"POINT (125.432704 30.094166)","Douliu","Douliu, T'ai-wan"
30536,164,81,32,"1984/10/06",125.672651,25.143342,"POINT (125.672651 25.143342)","Banqiao","Banqiao, T'ai-pei"
30537,165,90,34,"1982/04/24",129.696553,32.036091,"POINT (129.696553 32.036091)","Hsinchu","Hsinchu, T'ai-wan"
30538,185,75,50,"1966/11/20",126.322892,25.478578,"POINT (126.322892 25.478578)","Taipei","Taipei, T'ai-wan"
30539,177,75,39,"1977/04/27",125.679683,25.143359,"POINT (125.679683 25.143359)","Banqiao","Banqiao, T'ai-pei"
30540,150,74,32,"1984/11/19",126.8413,25.469403,"POINT (126.841300 25.469403)","Taichung","Taichung, T'ai-wan"
30541,152,80,43,"1973/05/27",123.112748,26.069573,"POINT (123.112748 26.069573)","Xinying","Xinying, T'ai-wan"
30542,168,45,39,"1977/02/15",123.136011,28.163215,"POINT (123.136011 28.163215)","Kaohsiung","Kaohsiung, Kao-hsiung"
30543,184,95,35,"1981/10/08",128.533437,31.579087,"POINT (128.533437 31.579087)","Yilan","Yilan, T'ai-wan"
30544,174,71,50,"1966/12/14",122.458417,29.599682,"POINT (122.458417 29.599682)","Taitung","Taitung, T'ai-wan"
30545,171,75,25,"1991/12/21",126.325729,25.478733,"POINT (126.325729 25.478733)","Taipei","Taipei, T'ai-wan"
30546,153,78,47,"1969/05/01",125.675406,25.143845,"POINT (125.675406 25.143845)","Banqiao","Banqiao, T'ai-pei"
30548,180,88,24,"1992/10/08",126.846952,25.469089,"POINT (126.846952 25.469089)","Taichung","Taichung, T'ai-wan"
30549,160,89,28,"1988/07/27",82.785359,13.878302,"POINT (82.785359 13.878302)","Chennai","Chennai, Tamil Nadu"
30550,178,65,46,"1970/06/17",126.842824,25.469233,"POINT (126.842824 25.469233)","Taichung","Taichung, T'ai-wan"
30551,157,78,44,"1972/05/03",126.328547,25.478437,"POINT (126.328547 25.478437)","Taipei","Taipei, T'ai-wan"
30552,172,69,28,"1988/02/14",126.320076,25.478812,"POINT (126.320076 25.478812)","Taipei","Taipei, T'ai-wan"
30553,184,62,49,"1967/09/25",125.63555,24.733828,"POINT (125.635550 24.733828)","Chang-hua","Chang-hua, T'ai-wan"
30554,176,78,37,"1979/03/14",123.131307,28.163447,"POINT (123.131307 28.163447)","Kaohsiung","Kaohsiung, Kao-hsiung"
30555,184,59,28,"1988/09/13",125.670133,25.143233,"POINT (125.670133 25.143233)","Banqiao","Banqiao, T'ai-pei"
30556,175,49,35,"1981/01/04",145.063966,36.815304,"POINT (145.063966 36.815304)","Nagoya","Nagoya, Aichi"
30559,178,71,26,"1990/09/27",123.613191,28.266171,"POINT (123.613191 28.266171)","Fengshan","Fengshan, T'ai-wan"
30560,168,73,50,"1966/05/12",123.130945,28.1631,"POINT (123.130945 28.163100)","Kaohsiung","Kaohsiung, Kao-hsiung"
30561,166,77,46,"1970/12/15",126.328638,25.47875,"POINT (126.328638 25.478750)","Taipei","Taipei, T'ai-wan"
30562,163,66,26,"1990/05/06",126.32841,25.478664,"POINT (126.328410 25.478664)","Taipei","Taipei, T'ai-wan"
30563,174,73,37,"1979/08/15",126.323171,25.478373,"POINT (126.323171 25.478373)","Taipei","Taipei, T'ai-wan"
30564,178,65,22,"1994/08/21",126.321917,25.478968,"POINT (126.321917 25.478968)","Taipei","Taipei, T'ai-wan"
30565,164,97,44,"1972/01/14",125.67148,25.143271,"POINT (125.671480 25.143271)","Banqiao","Banqiao, T'ai-pei"
30566,160,46,19,"1997/04/06",126.327545,25.478427,"POINT (126.327545 25.478427)","Taipei","Taipei, T'ai-wan"
30568,173,52,39,"1977/01/28",123.979383,33.937012,"POINT (123.979383 33.937012)","Taoyuan City","Taoyuan City, T'ai-wan"
30569,167,59,46,"1970/05/28",126.326936,25.478897,"POINT (126.326936 25.478897)","Taipei","Taipei, T'ai-wan"
30570,150,80,21,"1995/01/01",-113.043916,40.394482,"POINT (-113.043916 40.394482)","San Jose","San Jose, California"
30571,179,45,43,"1973/06/11",10.859827,59.263983,"POINT (10.859827 59.263983)","Vechta","Vechta, Niedersachsen"
30573,170,45,38,"1978/10/25",126.326558,25.478373,"POINT (126.326558 25.478373)","Taipei","Taipei, T'ai-wan"
30574,178,65,31,"1985/02/05",123.972917,33.937994,"POINT (123.972917 33.937994)","Taoyuan City","Taoyuan City, T'ai-wan"
30575,158,79,23,"1993/03/10",127.537517,30.464964,"POINT (127.537517 30.464964)","Lugu","Lugu, T'ai-wan"
30576,161,72,42,"1974/04/24",123.131466,28.163687,"POINT (123.131466 28.163687)","Kaohsiung","Kaohsiung, Kao-hsiung"
30578,180,51,26,"1990/05/14",126.32484,25.47829,"POINT (126.324840 25.478290)","Taipei","Taipei, T'ai-wan"
30579,165,73,38,"1978/06/15",123.119868,26.069788,"POINT (123.119868 26.069788)","Xinying","Xinying, T'ai-wan"
30580,166,64,21,"1995/11/02",126.840259,25.469566,"POINT (126.840259 25.469566)","Taichung","Taichung, T'ai-wan"
30581,178,70,29,"1987/07/13",123.136856,28.16383,"POINT (123.136856 28.163830)","Kaohsiung","Kaohsiung, Kao-hsiung"
30582,180,80,37,"1979/03/23",125.672211,25.143846,"POINT (125.672211 25.143846)","Banqiao","Banqiao, T'ai-pei"
30583,169,76,26,"1990/01/09",126.329246,25.478246,"POINT (126.329246 25.478246)","Taipei","Taipei, T'ai-wan"
30584,171,54,38,"1978/01/15",122.130369,31.908061,"POINT (122.130369 31.908061)","Tainan","Tainan, T'ai-wan"
30585,162,99,32,"1984/08/19",122.132006,31.908199,"POINT (122.132006 31.908199)","Tainan","Tainan, T'ai-wan"
30586,178,47,49,"1967/08/14",125.670748,25.143201,"POINT (125.670748 25.143201)","Banqiao","Banqiao, T'ai-pei"
30587,163,94,36,"1980/06/02",129.697831,32.036355,"POINT (129.697831 32.036355)","Hsinchu","Hsinchu, T'ai-wan"
30588,162,75,31,"1985/06/22",126.328724,25.478948,"POINT (126.328724 25.478948)","Taipei","Taipei, T'ai-wan"
30589,164,81,44,"1972/06/16",125.635699,24.733568,"POINT (125.635699 24.733568)","Chang-hua","Chang-hua, T'ai-wan"
30590,176,51,27,"1989/12/16",122.133622,31.908954,"POINT (122.133622 31.908954)","Tainan","Tainan, T'ai-wan"
30591,150,57,49,"1967/04/11",123.979984,33.93704,"POINT (123.979984 33.937040)","Taoyuan City","Taoyuan City, T'ai-wan"
30592,158,71,30,"1986/10/10",125.634379,24.733767,"POINT (125.634379 24.733767)","Chang-hua","Chang-hua, T'ai-wan"
30593,183,83,39,"1977/10/05",123.97889,33.93702,"POINT (123.978890 33.937020)","Taoyuan City","Taoyuan City, T'ai-wan"
30594,176,75,39,"1977/03/06",126.323872,25.478088,"POINT (126.323872 25.478088)","Taipei","Taipei, T'ai-wan"
30595,177,84,21,"1995/12/23",123.61694,28.266825,"POINT (123.616940 28.266825)","Fengshan","Fengshan, T'ai-wan"
30596,183,69,48,"1968/08/19",126.32394,25.478177,"POINT (126.323940 25.478177)","Taipei","Taipei, T'ai-wan"
30599,172,58,19,"1997/06/04",126.325993,25.478108,"POINT (126.325993 25.478108)","Taipei","Taipei, T'ai-wan"
30600,179,61,34,"1982/03/20",126.324203,25.478881,"POINT (126.324203 25.478881)","Taipei","Taipei, T'ai-wan"
30601,170,76,43,"1973/01/14",126.321382,25.478895,"POINT (126.321382 25.478895)","Taipei","Taipei, T'ai-wan"
30602,184,68,37,"1979/10/25",125.676973,25.143842,"POINT (125.676973 25.143842)","Banqiao","Banqiao, T'ai-pei"
30603,166,93,23,"1993/10/12",122.130025,31.908426,"POINT (122.130025 31.908426)","Tainan","Tainan, T'ai-wan"
30604,155,64,27,"1989/09/16",126.327271,25.478067,"POINT (126.327271 25.478067)","Taipei","Taipei, T'ai-wan"
30605,155,48,24,"1992/04/20",122.134557,31.908595,"POINT (122.134557 31.908595)","Tainan","Tainan, T'ai-wan"
30606,164,98,24,"1992/11/20",126.849177,25.469303,"POINT (126.849177 25.469303)","Taichung","Taichung, T'ai-wan"
30607,169,64,40,"1976/01/21",126.328645,25.478448,"POINT (126.328645 25.478448)","Taipei","Taipei, T'ai-wan"
30608,156,53,26,"1990/02/20",123.972281,33.937168,"POINT (123.972281 33.937168)","Taoyuan City","Taoyuan City, T'ai-wan"
30609,175,61,24,"1992/04/03",126.326341,25.47849,"POINT (126.326341 25.478490)","Taipei","Taipei, T'ai-wan"
30610,182,66,46,"1970/04/23",123.971185,33.937752,"POINT (123.971185 33.937752)","Taoyuan City","Taoyuan City, T'ai-wan"
30611,166,59,32,"1984/04/14",126.327125,25.478519,"POINT (126.327125 25.478519)","Taipei","Taipei, T'ai-wan"
30613,172,95,34,"1982/03/16",126.321909,25.47865,"POINT (126.321909 25.478650)","Taipei","Taipei, T'ai-wan"
30614,164,93,32,"1984/12/27",125.670637,25.143353,"POINT (125.670637 25.143353)","Banqiao","Banqiao, T'ai-pei"
30615,180,68,46,"1970/01/09",125.678205,25.143161,"POINT (125.678205 25.143161)","Banqiao","Banqiao, T'ai-pei"
30616,166,91,41,"1975/12/07",126.324195,25.47854,"POINT (126.324195 25.478540)","Taipei","Taipei, T'ai-wan"
30617,161,71,43,"1973/10/21",126.323168,25.478855,"POINT (126.323168 25.478855)","Taipei","Taipei, T'ai-wan"
30618,151,51,41,"1975/05/16",125.678467,25.143702,"POINT (125.678467 25.143702)","Banqiao","Banqiao, T'ai-pei"
30619,161,66,22,"1994/09/11",125.631177,24.733605,"POINT (125.631177 24.733605)","Chang-hua","Chang-hua, T'ai-wan"
30620,181,80,29,"1987/07/02",129.698687,32.036521,"POINT (129.698687 32.036521)","Hsinchu","Hsinchu, T'ai-wan"
30622,171,47,36,"1980/11/05",125.675799,25.143108,"POINT (125.675799 25.143108)","Banqiao","Banqiao, T'ai-pei"
30623,182,91,43,"1973/09/10",128.530338,31.573729,"POINT (128.530338 31.573729)","Yilan","Yilan, T'ai-wan"
30624,169,69,45,"1971/11/05",124.869455,28.654128,"POINT (124.869455 28.654128)","Ma-kung","Ma-kung, T'ai-wan"
30625,160,70,25,"1991/12/09",123.617583,28.266885,"POINT (123.617583 28.266885)","Fengshan","Fengshan, T'ai-wan"
30626,183,58,48,"1968/12/23",126.325041,25.478558,"POINT (126.325041 25.478558)","Taipei","Taipei, T'ai-wan"
30628,163,83,41,"1975/09/10",123.135156,28.163577,"POINT (123.135156 28.163577)","Kaohsiung","Kaohsiung, Kao-hsiung"
30629,160,74,19,"1997/04/12",124.888547,28.714267,"POINT (124.888547 28.714267)","Pingtung","Pingtung, T'ai-wan"
30630,183,68,29,"1987/03/08",122.135131,31.90858,"POINT (122.135131 31.908580)","Tainan","Tainan, T'ai-wan"
30631,166,90,46,"1970/04/01",122.134369,31.908529,"POINT (122.134369 31.908529)","Tainan","Tainan, T'ai-wan"
30633,166,47,26,"1990/04/07",127.175218,26.591264,"POINT (127.175218 26.591264)","Fengyuan","Fengyuan, T'ai-wan"
30635,160,96,31,"1985/11/27",125.679861,25.143634,"POINT (125.679861 25.143634)","Banqiao","Banqiao, T'ai-pei"
30637,165,82,23,"1993/12/01",122.137036,31.908164,"POINT (122.137036 31.908164)","Tainan","Tainan, T'ai-wan"
30638,168,60,18,"1998/02/27",126.320845,25.478129,"POINT (126.320845 25.478129)","Taipei","Taipei, T'ai-wan"
30639,179,74,41,"1975/10/10",123.906106,32.837026,"POINT (123.906106 32.837026)","Daxi","Daxi, T'ai-wan"
30640,176,70,46,"1970/10/16",126.845749,25.469876,"POINT (126.845749 25.469876)","Taichung","Taichung, T'ai-wan"
30642,151,58,37,"1979/05/27",126.32977,25.478486,"POINT (126.329770 25.478486)","Taipei","Taipei, T'ai-wan"
30643,161,69,27,"1989/08/09",126.323836,25.478871,"POINT (126.323836 25.478871)","Taipei","Taipei, T'ai-wan"
30646,170,71,26,"1990/03/18",123.132747,28.163585,"POINT (123.132747 28.163585)","Kaohsiung","Kaohsiung, Kao-hsiung"
30647,167,65,21,"1995/11/01",123.613287,28.26668,"POINT (123.613287 28.266680)","Fengshan","Fengshan, T'ai-wan"
30650,177,85,24,"1992/08/28",125.675259,25.143578,"POINT (125.675259 25.143578)","Banqiao","Banqiao, T'ai-pei"
30651,170,67,35,"1981/06/05",123.986234,32.837361,"POINT (123.986234 32.837361)","Daxi","Daxi, T'ai-wan"
30652,162,96,36,"1980/11/07",126.327566,25.478822,"POINT (126.327566 25.478822)","Taipei","Taipei, T'ai-wan"
30653,161,87,24,"1992/09/23",125.671745,25.143065,"POINT (125.671745 25.143065)","Banqiao","Banqiao, T'ai-pei"
30654,179,98,40,"1976/12/08",122.131156,31.908391,"POINT (122.131156 31.908391)","Tainan","Tainan, T'ai-wan"
30655,162,74,31,"1985/09/11",122.13402,31.90844,"POINT (122.134020 31.908440)","Tainan","Tainan, T'ai-wan"
30656,180,90,41,"1975/01/24",129.698874,32.036344,"POINT (129.698874 32.036344)","Hsinchu","Hsinchu, T'ai-wan"
30657,174,81,20,"1996/09/25",127.174915,26.582114,"POINT (127.174915 26.582114)","Fengyuan","Fengyuan, T'ai-wan"
30658,169,53,29,"1987/12/14",123.136534,28.163026,"POINT (123.136534 28.163026)","Kaohsiung","Kaohsiung, Kao-hsiung"
30659,164,72,49,"1967/09/23",123.130269,28.163649,"POINT (123.130269 28.163649)","Kaohsiung","Kaohsiung, Kao-hsiung"
30660,154,68,39,"1977/07/17",123.324435,27.594001,"POINT (123.324435 27.594001)","Taibao","Taibao, T'ai-wan"
30661,175,82,30,"1986/01/24",126.320003,25.47898,"POINT (126.320003 25.478980)","Taipei","Taipei, T'ai-wan"
30662,185,64,38,"1978/11/08",126.323096,25.478241,"POINT (126.323096 25.478241)","Taipei","Taipei, T'ai-wan"
30663,173,69,21,"1995/11/02",126.323643,25.478063,"POINT (126.323643 25.478063)","Taipei","Taipei, T'ai-wan"
30664,167,72,22,"1994/06/26",124.497856,27.792099,"POINT (124.497856 27.792099)","Jiayi Shi","Jiayi Shi, T'ai-wan"
30665,182,75,35,"1981/03/22",125.435195,30.094483,"POINT (125.435195 30.094483)","Douliu","Douliu, T'ai-wan"
30666,162,78,18,"1998/10/10",126.848137,25.46928,"POINT (126.848137 25.469280)","Taichung","Taichung, T'ai-wan"
30667,185,48,50,"1966/08/27",125.679036,25.143735,"POINT (125.679036 25.143735)","Banqiao","Banqiao, T'ai-pei"
30668,161,80,39,"1977/12/18",126.848638,25.469013,"POINT (126.848638 25.469013)","Taichung","Taichung, T'ai-wan"
30669,174,99,48,"1968/07/17",124.884495,28.714514,"POINT (124.884495 28.714514)","Pingtung","Pingtung, T'ai-wan"
30670,165,75,42,"1974/02/17",129.694427,32.036458,"POINT (129.694427 32.036458)","Hsinchu","Hsinchu, T'ai-wan"
30671,172,80,44,"1972/09/06",125.679685,25.143665,"POINT (125.679685 25.143665)","Banqiao","Banqiao, T'ai-pei"
30672,178,48,36,"1980/10/21",126.326246,25.478672,"POINT (126.326246 25.478672)","Taipei","Taipei, T'ai-wan"
30673,165,92,33,"1983/09/08",122.44368,29.583414,"POINT (122.443680 29.583414)","Taitung City","Taitung City, T'ai-wan"
30674,163,55,18,"1998/02/26",150.174444,48.510096,"POINT (150.174444 48.510096)","Takikawa","Takikawa, Hokkaido"
30675,167,58,43,"1973/03/28",144.084322,-26.840677,"POINT (144.084322 -26.840677)","Mawson Lakes","Mawson Lakes, South Australia"
30676,178,81,36,"1980/07/18",124.867796,28.654491,"POINT (124.867796 28.654491)","Ma-kung","Ma-kung, T'ai-wan"
30677,160,47,29,"1987/12/10",128.530311,31.579379,"POINT (128.530311 31.579379)","Yilan","Yilan, T'ai-wan"
30678,151,61,21,"1995/05/12",123.610545,28.266345,"POINT (123.610545 28.266345)","Fengshan","Fengshan, T'ai-wan"
30679,174,61,39,"1977/02/15",123.973816,33.937275,"POINT (123.973816 33.937275)","Taoyuan City","Taoyuan City, T'ai-wan"
30680,162,69,18,"1998/05/04",126.84032,25.469862,"POINT (126.840320 25.469862)","Taichung","Taichung, T'ai-wan"
30681,164,63,35,"1981/05/16",122.138571,31.908075,"POINT (122.138571 31.908075)","Tainan","Tainan, T'ai-wan"
30682,173,78,48,"1968/05/07",125.635085,24.733362,"POINT (125.635085 24.733362)","Chang-hua","Chang-hua, T'ai-wan"
30683,174,77,41,"1975/05/20",126.841078,25.469683,"POINT (126.841078 25.469683)","Taichung","Taichung, T'ai-wan"
30684,152,69,19,"1997/01/03",126.32741,25.478589,"POINT (126.327410 25.478589)","Taipei","Taipei, T'ai-wan"
30685,180,50,48,"1968/09/14",126.322453,25.478361,"POINT (126.322453 25.478361)","Taipei","Taipei, T'ai-wan"
30688,154,76,39,"1977/07/23",129.692825,32.036996,"POINT (129.692825 32.036996)","Hsinchu","Hsinchu, T'ai-wan"
30689,165,56,24,"1992/05/11",125.676007,25.143723,"POINT (125.676007 25.143723)","Banqiao","Banqiao, T'ai-pei"
30690,168,49,38,"1978/11/06",124.888429,28.714009,"POINT (124.888429 28.714009)","Pingtung","Pingtung, T'ai-wan"
30691,182,97,45,"1971/05/03",125.678994,25.143358,"POINT (125.678994 25.143358)","Banqiao","Banqiao, T'ai-pei"
